,seq_id,cons_k1_mean,cons_k1_std,cons_k2_mean,cons_k2_std,cons_k3_mean,cons_k3_std,cons_k4_mean,cons_k4_std,cons_k5_mean,cons_k5_std,cons_k6_mean,cons_k6_std,cons_k7_mean,cons_k7_std,cons_k8_mean,cons_k8_std,cons_k9_mean,cons_k9_std,cons_k10_mean,cons_k10_std,cons_k11_mean,cons_k11_std,cons_k12_mean,cons_k12_std,cons_k13_mean,cons_k13_std,cons_k14_mean,cons_k14_std,cons_k15_mean,cons_k15_std,cons_k20_mean,cons_k20_std,cons_k25_mean,cons_k25_std
0,5s_Bacteroides-capillosus-1,0.2657996061541085,0.14753403550325853,0.17593499817081576,0.16848447362870408,0.3304935708635245,0.20754761824879805,0.1610525764558023,0.19721342262014294,0.40465330877640693,0.19245216341100455,0.256793081627712,0.2015757583505932,0.28155618595400544,0.1632227012142925,0.22418977488356048,0.17204955406654496,0.31670494332120425,0.18252940707443455,0.2197744344893547,0.17963149173865137,0.3004569978936922,0.17253551737295056,0.17179475263661945,0.1519724680711842,0.3294330479347328,0.15915071850505624,0.19500702517453156,0.1845221428063635,0.30408573824918783,0.1556983369287914,0.2349036994462058,0.1461896192413055,0.2846753066177426,0.10590844413993118
1,5s_Candida-azyma-1,0.3742269273871506,0.18886969968296055,0.3297773305884024,0.14046733918957796,0.4153509273526842,0.11377326964900185,0.3409023360728417,0.11471665375688105,0.4173336190138783,0.11786730120844835,0.43680296313434547,0.11064553127497528,0.5208914372588005,0.10160236837914417,0.47475745208560516,0.09922762875648539,0.49173717189889576,0.10743188904153271,0.45632523027567784,0.0980312131467138,0.4556563398711971,0.12200801579761066,0.400433716286107,0.10434386441847564,0.4812579774476494,0.0787418957202436,0.5018340941218653,0.07569522185023712,0.49298090912203,0.08336216547952266,0.5118525462376259,0.08073738480130807,0.5401250906756419,0.05682402969571653
2,5s_Chaetomorpha-moniligera-1,0.42799297284595533,0.11019573870980538,0.36513561002513034,0.1156106422247935,0.43977901327690655,0.10546507485751722,0.406824295898139,0.09722968935488922,0.3873047865408422,0.06110847334155623,0.3807302427557428,0.053135218515377704,0.4218015191445514,0.07393402589926402,0.3768788012886204,0.037924530759943426,0.4091964727413252,0.07799883881483387,0.39947455657590086,0.06236282386429768,0.3970652547086992,0.047448153742483824,0.3824024266961278,0.04814767970298179,0.37387135099059865,0.028459757304236093,0.37276660429747444,0.029572638765666886,0.3923086196831044,0.040266850322228154,0.38466349462727756,0.03175774967008282,0.37054921006758146,0.02565279810723375
3,5s_Erythromicrobium-ezovicum-1,0.40347996987037293,0.19610870550621748,0.2849595801854903,0.21917928192003913,0.4080273366314978,0.18952438615220513,0.3698692371445984,0.23093345667604803,0.4595566955275047,0.163861563293834,0.33772469567819696,0.20168851459986345,0.4385030309829302,0.2114754597628518,0.32733303046261514,0.20527628165311954,0.407864346062255,0.1802206398640176,0.4095314758537403,0.16488077051422662,0.47723438682496894,0.16959914940022833,0.3625391807007304,0.17861448970174273,0.4400563676021572,0.10793081449779403,0.38631918379188734,0.1896627930164593,0.45441936759469065,0.11404984146044354,0.41716665633486266,0.1559055192482596,0.4927787734962877,0.07555370746241359
4,5s_Methanobacterium-formicicum-1,0.43497240771863704,0.12146666005505562,0.4201067337240244,0.10302373726382734,0.5774232443686803,0.09720735852819647,0.5071556209630869,0.10259213767757254,0.572754547883012,0.13098627033971327,0.5212030458357129,0.08422234997103441,0.5928090644749519,0.06649332208531769,0.5291437104093805,0.0687381030603322,0.5734445623549311,0.06388186902381389,0.5926302337577508,0.08633576184039513,0.5773125516837104,0.07184037319429122,0.5911655557203399,0.06965739164591356,0.62440361245479,0.04713139761751026,0.5874642574830627,0.06682383408062545,0.6357343520229183,0.07612678648702427,0.6474424083278215,0.05091335723397227,0.630122862902574,0.056321202261535155
5,5s_Nadsonia-fulvescens-1,0.46723113704378416,0.18291370502757545,0.4152257532954581,0.16696758275786885,0.5580065577605486,0.09828879958359849,0.49726692360938324,0.13399359456843682,0.595267025221455,0.09075122801861141,0.5266350814131221,0.08852572989107085,0.5567929775417285,0.08866091609881595,0.532131517476702,0.07142635156836355,0.5980044028848016,0.06391625465341955,0.6035352391666345,0.07852926412558354,0.5988565530583616,0.04880479775653236,0.5746308796650863,0.08185487604565264,0.6119381335339712,0.05138290852578942,0.5956203706902506,0.0653262081689782,0.6332593975268781,0.029412442297113955,0.6343916356180507,0.021016826536922797,0.6422355202654868,0.030621437406495127
6,5s_Thiovulum-sp.-1,0.3138182576478952,0.2093916776758526,0.2826451098538208,0.21608245194392123,0.43461827437461586,0.1867062035219754,0.31389466924531684,0.1654885159574676,0.5018915280836531,0.14792502555390794,0.3977630639686523,0.12809455867451267,0.5323434125764571,0.14025089413513503,0.4418285580132407,0.12802266857987002,0.4440338584644712,0.1604703815528741,0.44432476089509193,0.11529637228859362,0.448942298225895,0.1306738234794535,0.4514522916393324,0.1185520842413265,0.499426955847437,0.09989549661983536,0.5108713760683303,0.08011145159162796,0.51063553602918,0.10070319076717124,0.539525748808322,0.06839810701112253,0.5644327153212518,0.04780220583739552
7,srp_Anab.vari._CP000117,0.14234930116069916,0.19465823374404156,0.03611111111111111,0.11689791895833786,0.028184281842818425,0.0681850573628565,0.031340421096518654,0.07534138261361682,0.028034188034188036,0.08740109257063508,0.0,0.0,0.010094850948509485,0.033514268121182855,0.0,0.0,0.005,0.02179449471770337,0.0,0.0,0.005263157894736843,0.022941573387056182,0.0,0.0,0.005405405405405406,0.02356161591103067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,srp_Chlo.tepi._AE006470,0.31771078717780354,0.2228060620630531,0.28732539570145205,0.2077572108911593,0.40198744605034725,0.13037281724133276,0.3527881554197344,0.1298180335143509,0.3818269189321821,0.14244130727262627,0.3607486071301861,0.1261801794416424,0.39976022531863353,0.10794956782369386,0.3475221317326581,0.15266069448198882,0.37500474158368896,0.09456541036880381,0.37605483658115235,0.06251268030114318,0.3973065230031174,0.060849084207207534,0.37626351836878147,0.06012768532770411,0.40288689499215813,0.03604072872254489,0.3711056257495885,0.034106740552545665,0.38598210703473856,0.042354099277352786,0.39544807965860596,0.020906029099145223,0.38904694167852055,0.018478493679611095
9,srp_Heli.pylo._CP000241,0.25892564478134317,0.12435017568005927,0.2724423531271938,0.1165074589208382,0.3147992454091908,0.10750093201940397,0.25627670753743237,0.10713978765781702,0.3258896931980204,0.10167520409831884,0.3410446894489934,0.11148241546261885,0.31028396639041367,0.09570750445292486,0.3055869080913768,0.08871236887413986,0.3296586573766399,0.08731530384109226,0.31351380236412363,0.07466524556359541,0.3187032806537323,0.08390413939856718,0.32504493668956946,0.08284078898782966,0.36387280190589755,0.06715781808570542,0.319302837131997,0.07302166128279974,0.3297027140752501,0.06540424115635453,0.35287734846579,0.06406233800081387,0.3346165374042285,0.03562213722894543
