epoch,epoch_time,train_loss,val_loss,val_f1
1,1.931778005000524,0.09594196826219559,0.039126601070165634,0.011627906976744186
2,0.9917994799980079,0.03612838814464899,0.03741401433944702,0.011627906976744186
3,0.9869454649997351,0.03479004293107069,0.03414776921272278,0.008547008547008548
4,0.9163530619989615,0.031015673652291298,0.02901957929134369,0.029285714285714286
5,0.902829025999381,0.027461195651155252,0.023866362869739532,0.03238347745982631
6,0.9115151990008599,0.021344986314383838,0.018322685733437538,0.0568499599623382
7,0.9223282069979177,0.016439578782480497,0.016059890389442444,0.08731309576364023
8,0.8195473560008395,0.018061067837362107,0.01708409935235977,0.09776714513556618
9,0.844821350001439,0.01577319434055915,0.015928762033581734,0.045949904158859384
10,0.9946990850003203,0.01403850496101838,0.014154575765132904,0.07912749474620213
11,0.9882101760013029,0.014414506247983528,0.012087400071322918,0.07879101007491604
12,1.0502394450013526,0.013263078836294321,0.011745968833565712,0.10788232136765856
13,0.9843960799989873,0.012272479084248725,0.011292096227407455,0.1014504958101384
14,0.9563921059998393,0.011806604667351795,0.01009444147348404,0.07142426475514169
15,0.9566313210016233,0.011037851683795452,0.011758076958358288,0.09277557100297915
