epoch,epoch_time,train_loss,val_loss,val_f1
1,3.3255238179990556,0.16964444073920065,0.06431828439235687,0.0
2,2.350426075998257,0.057175602190769635,0.0571230873465538,0.022474747474747474
3,2.3373668150015874,0.05129019199655606,0.048509448766708374,0.0
4,2.730217869997432,0.045626153166477494,0.04008480906486511,0.055810017130271644
5,2.8657146059995284,0.036316070992213026,0.03202170878648758,0.05654287233234601
6,2.832591753001907,0.027883227771291368,0.028153443709015846,0.011904761904761904
7,2.8162452050019056,0.024009059398220137,0.02163974568247795,0.04404990009857583
8,2.6369659039992257,0.020284222725492258,0.019129345193505287,0.1090625
9,2.757286968997505,0.018708954708507426,0.018439143896102905,0.04932598039215687
10,2.689620694000041,0.017845906388874237,0.01623869128525257,0.1326719859673141
11,2.498035106000316,0.017288706050469324,0.016962192952632904,0.15330188679245282
12,2.8286450179984968,0.016667836990493994,0.015524412505328655,0.04812646370023419
13,2.9425698049999482,0.015608673270505209,0.015918318182229996,0.11521739130434783
14,2.8671633829981147,0.01606553441916521,0.017000000923871994,0.15436901504787962
15,2.6323927719968196,0.015574168270597091,0.015258129686117172,0.2697976871606875
