epoch,epoch_time,train_loss,val_loss,val_f1
1,55.64399757499996,0.07624023987024318,0.02411548513919115,0.10363212418990383
2,55.515427553000336,0.019029151750948485,0.016027992649469525,0.2500236889445853
3,54.9169400690007,0.012954899901890849,0.012158071214798838,0.3544311181139539
4,56.058153854999546,0.009449323778605367,0.009245441178791225,0.48750835296127865
5,55.968221301001904,0.007540245967601815,0.007498867867980152,0.5294170641275475
6,55.63702233300137,0.00585181207220092,0.007453965226886794,0.6116530324980185
7,55.764828763996775,0.005548075661906518,0.00648215644469019,0.6240738223681135
8,56.33548200899895,0.004671729679446755,0.005626957528875209,0.7445323917888069
9,55.63575536699864,0.00398166227708094,0.005393318773712963,0.7348215697581937
10,56.08365490700089,0.0036006243725299953,0.005247910463367589,0.7418531113451964
11,55.21606221299953,0.0033449818692756744,0.005396671156631783,0.7548026165390596
12,56.339349852998566,0.0026631901850997226,0.004296663086279295,0.7759897053918392
13,55.47190580899769,0.002375452447747702,0.005340997267921921,0.7767857749224738
14,54.90362322800138,0.002232109821872698,0.004648599955544341,0.8388952961027241
15,55.541312625999126,0.0017013031946711507,0.004352635034592822,0.8528184077587013
