epoch,epoch_time,train_loss,val_loss,val_f1
1,14.518575632999273,0.07238173200669935,0.0371395091060549,0.02408602892597026
2,14.756898933999764,0.020834196453629914,0.020221804967150092,0.16516932368302864
3,14.692217155003163,0.01582780058921899,0.013122748001478612,0.12119524018810648
4,14.786396596999111,0.012709207098804793,0.01134798803832382,0.1942296226597851
5,14.763435175998893,0.010080580307581162,0.009405070857610554,0.32915818249319195
6,14.802278070001194,0.008814959218567711,0.00818027532659471,0.25306620010085623
7,14.573426830000244,0.00790321581476068,0.007121954171452671,0.3849759813727041
8,14.82177635699918,0.007024775799837405,0.0065915530431084335,0.3493837159753273
9,14.638521733999369,0.006377761706046887,0.006508073420263827,0.36472012455450187
10,14.303279163999832,0.005838102274337563,0.00634337097289972,0.42733993834936745
11,14.919272885999817,0.005314876372783871,0.0062697122630197555,0.5477075695293707
12,14.525715061001392,0.0049105465917264,0.005600876756943762,0.5142561336428946
13,14.392428585000744,0.004291574963984095,0.007044000900350511,0.4138798460614277
14,14.666856324001856,0.0038799825874236177,0.005451124598039314,0.6354933920451273
15,14.307125242998154,0.003770769471144777,0.004978174692951143,0.5333626333472583
